open,high,low,close,EMA_4_ema4o,EMA_5_ema5c,spread,tick_volume,CCI_14_0.015,RSI_14,MOM_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3
1739.31,1740.08,1736.2,1737.95,1738.1310488912416,1737.9262545750164,140,5822,28.131534473367086,51.74900263756594,-1.3799999999998818,79.02740667907166,75.77674106154197
1291.64,1293.89,1291.42,1293.6,1290.3425593952716,1291.0998664780968,160,2163,113.20020242126905,73.61005858561296,11.36999999999989,98.75829064857643,94.62980630182605
1736.3,1739.47,1734.95,1736.6,1742.14443561012,1741.0136677407502,140,6367,-169.3044746225195,43.71665519985113,-12.970000000000026,0.8744823241377828,24.83887977317095
1470.32,1472.78,1469.32,1472.08,1470.521219524828,1471.0814779127093,170,3034,15.040333073134342,59.832738230890655,2.8599999999999,35.48768669840431,46.19275121148368
1306.16,1307.63,1306.15,1307.54,1307.2834722662087,1307.6624117502984,170,1642,-93.95884724739456,41.092079249511386,-5.039999999999964,9.727123842665758,7.093408564679527
1304.89,1305.37,1304.63,1304.84,1304.2990362155354,1304.2721405695142,160,883,103.92643893126177,72.10227530477918,7.029999999999973,91.56583124363802,94.5186659067756
1289.06,1292.65,1288.75,1292.28,1288.4982755629974,1289.774059144911,160,2249,76.06736365043099,57.131903337833535,-0.8199999999999363,51.7308227134674,26.075841186624945
1495.36,1495.63,1492.77,1493.47,1493.6187188221431,1493.3818018484208,160,8338,90.71242711439943,60.747885237867614,4.720000000000027,34.949432866002375,29.575424239947523
1730.21,1738.29,1726.64,1734.58,1733.103672773876,1733.6202857572418,160,7077,41.23429891454386,53.50613146480486,7.309999999999945,69.07839435376741,77.88278181220937
1824.58,1824.84,1822.79,1823.93,1825.310698892116,1824.979177864848,140,1733,-180.52940703190572,50.343575979566566,-4.589999999999918,-1.0917193075480706e-13,0.08602222480070293
1408.55,1412.02,1408.32,1411.02,1408.4275609905862,1409.132859002014,160,1688,133.9489073561185,58.287302099311276,8.470000000000027,94.5671923399098,96.37812822660663
1728.32,1728.56,1721.75,1723.88,1727.349279134943,1726.0656848596484,160,4598,-98.13602752760714,44.78780182336539,-5.099999999999909,66.66666666666673,69.82793491040081
1477.18,1477.58,1475.8,1476.22,1478.0098713200312,1477.5521739593455,170,1981,-120.85957635651495,49.16797821516246,12.059999999999945,36.037426335299074,51.09519314737914
1842.89,1846.2,1842.21,1843.27,1842.3948641976096,1842.6853841286102,140,6327,43.09083706902368,53.47054944221797,0.5599999999999454,30.143703146489674,24.89654134276921
1856.18,1860.13,1855.78,1860.07,1854.8810476228257,1856.509163101296,140,3729,181.06985931390201,54.45318216937565,7.9600000000000355,99.99999999999987,89.44437031465039
1713.1,1717.32,1710.4,1716.9,1714.4551104773614,1715.2693191906976,140,5541,56.70676929150501,66.35468391009745,9.610000000000126,15.687077623659565,28.03579474836389
1915.45,1915.45,1913.15,1913.93,1914.2315548677093,1913.5455947110688,140,5274,80.29012113224616,62.824815538460676,20.779999999999973,84.38312442218422,87.58054952104038
1226.81,1227.96,1226.25,1227.61,1227.1406831334496,1227.3929767034688,160,1237,-64.38823521186872,55.91767917342674,0.3599999999999,15.23656026452449,8.634809302118889
1229.84,1231.75,1229.17,1230.74,1229.8960772100281,1230.2117034032815,160,4094,-32.18926111459988,46.200387397413614,-1.8199999999999363,53.03257703197873,40.337144846212624
1822.56,1824.15,1821.66,1823.31,1823.652390960697,1823.7134601081034,140,3407,-120.32348593298373,48.593971818274476,-4.240000000000009,5.020307928649118,1.6734359762163684
1877.36,1879.95,1877.36,1879.21,1877.1218304345425,1878.0971406696988,140,3049,-50.914029935486916,48.390545374003146,-0.7599999999999909,33.0508719326806,20.32190551820193
1503.74,1503.84,1498.611,1499.71,1504.2836955408868,1502.8737039211214,160,5964,-247.4786333131526,30.448602195874766,-9.730000000000018,11.312199247110893,21.501856844077047
1814.05,1814.05,1812.005,1813.85,1814.3618003228244,1814.4558074014465,150,826,-75.85924601179639,33.585089962899204,-15.810000000000171,17.516208960516643,15.34041044988364
1572.604,1575.65,1571.68,1571.7,1572.63526920805,1572.3146139628034,160,8599,67.29051987770596,52.566187114937534,-1.2899999999999636,27.78099105689873,30.847362376796056
1292.29,1293.21,1289.51,1290.73,1291.896385071791,1291.496577868362,160,3576,-76.7053701015902,42.86940810286261,-1.849999999999909,38.48054427646435,36.300569423456906
1204.78,1206.65,1204.57,1205.9,1204.680109589432,1204.9898820226774,160,3288,125.57513460595884,58.621579922655926,3.1100000000001278,92.30343667306092,75.60692048016055
1944.46,1950.32,1939.473,1948.7,1950.5055033432104,1950.3915419359687,160,12854,-139.13703146309865,40.79907559291425,-12.990000000000007,17.206434374272945,12.948841626057868
1923.46,1925.11,1915.21,1917.97,1924.9688288618524,1922.8766913851405,120,14066,-154.20181894333547,32.639243458563236,-12.129999999999884,12.089675132712948,17.111803022659277
1762.2,1764.66,1761.0,1761.38,1761.5055037165664,1761.4304666954556,140,4065,43.49679568616114,52.22077939843446,-0.9599999999998091,43.499324879940204,44.57557403694128
1285.13,1285.53,1284.94,1285.19,1285.197670418902,1285.2454891326254,190,844,-89.07882241217075,52.17936003680168,-1.7200000000000273,8.378618714228057,4.374817176898864
1943.8,1946.5,1942.19,1944.69,1943.4396668901172,1943.8655751832391,120,8472,56.43470578106068,43.52764284050507,-2.869999999999891,89.21351531271357,77.83651538369577
1505.17,1506.981,1504.73,1506.95,1506.0023727388887,1506.311577553703,160,1254,24.581532962755386,59.894786115782566,8.380000000000111,5.821397320469497,7.757727338017073
1476.16,1476.62,1475.89,1476.52,1475.9711282447076,1476.1444204039078,160,1113,40.03088206912968,51.194338232492,-2.4400000000000546,44.94852513142848,23.0444027993684
1485.99,1491.25,1484.68,1485.42,1484.7408570430505,1484.5373545796253,160,8110,100.2445273835543,72.04286915683005,15.940000000000055,79.09520943567037,86.47257810045956
1952.19,1952.43,1948.97,1950.81,1952.4370053523849,1951.812261015162,120,7055,-47.694768796699044,48.44998515883401,-2.009999999999991,36.90002121084815,47.589226208159744
1627.26,1637.4229999999998,1620.94,1630.91,1619.0876449575312,1621.889698864158,160,7450,173.53216467521816,70.19852709553403,20.930000000000067,100.00000000000013,98.3552054579605
1491.59,1494.03,1491.59,1492.71,1492.2999225224487,1492.5381437670974,160,1145,40.87418383571239,55.4448687451756,5.0499999999999545,46.16525858282447,49.44519327437686
1783.13,1784.5,1782.86,1783.98,1783.2921696193418,1783.6151656919562,140,2660,5.202387341243842,44.92187224633112,-3.3199999999999363,65.46524935008368,54.61280470827629
1894.75,1896.27,1893.8,1894.43,1893.9780453266053,1894.0629491918912,140,1809,142.6408717842704,52.15528581383517,1.4300000000000637,73.21450513686324,60.88436619556853
1950.81,1955.54,1950.27,1951.06,1950.344040025527,1950.6302945838863,120,6271,28.688381068088713,49.84046716439765,-0.6300000000001091,32.40978112495623,28.786171461313945
1781.79,1784.366,1780.92,1784.13,1783.0940827700947,1783.5276491497286,140,4537,-0.5163435390896431,47.13509833712889,2.6000000000001364,59.47072002766115,69.42525115564199
1502.37,1502.85,1501.54,1502.56,1502.2573379450735,1502.3314875360547,160,1654,37.01244813277268,64.63138510678405,9.950000000000044,38.23623501231075,49.75404059461119
1761.96,1765.16,1761.72,1764.12,1762.5533237009495,1763.4157798617005,180,832,89.91440713474344,51.679734055438935,-1.7400000000000089,93.73185678404413,84.44624190785765
1732.8,1732.8,1729.47,1730.04,1731.8677360794754,1730.9079982814928,180,1078,56.19908188111455,63.98355825228672,13.25,64.3482320858897,70.01506357057308
1527.95,1528.81,1522.64,1526.88,1516.2487098618528,1518.1262090298426,160,11608,181.64044130945942,84.0042782519366,31.560000000000173,98.35273969387563,99.450913231292
1299.15,1299.55,1298.46,1299.28,1298.1434643014552,1298.3065661066146,160,1284,104.51814723969855,72.63573518218945,8.619999999999889,42.73227281097539,53.53044833516018
1233.15,1233.24,1229.938,1231.28,1232.3679642848351,1231.937708244648,160,3211,-13.19911446079234,51.326453315508296,-2.0799999999999272,35.46824243928419,30.27948069762077
1736.88,1740.48,1734.69,1736.47,1734.9716324900055,1735.4377708391748,140,3360,96.87613512532161,56.9603809940864,14.720000000000026,87.32831799465177,87.63294928290384
1454.85,1456.02,1454.79,1455.8,1455.6608061512313,1455.8577783835572,160,783,-59.43308377100043,40.53481573741982,-8.920000000000073,56.51286846325488,57.277163145422975
1772.15,1773.74,1771.63,1773.51,1771.9929382222451,1772.6682132362437,140,2979,-47.948749683215645,41.05030682229509,-1.502999999999929,34.31499312876021,16.71917097110184
1466.7,1468.77,1462.23,1464.42,1466.204643313669,1465.462525343828,160,8154,-26.135999937537953,36.2391269073879,-8.449999999999818,87.48066122047697,89.30750716665037
1842.96,1849.47,1832.307,1848.88,1848.2532837754986,1848.9255909793217,140,14359,-118.64163402683329,53.712664856695405,7.950000000000045,15.56939306832457,33.04331458029622
1727.89,1729.21,1720.71,1724.44,1725.6234163535346,1724.5939685163587,160,8555,81.87237648505837,67.77140584560301,12.320000000000164,85.44587240320206,94.40200189091543
1813.91,1818.74,1813.91,1817.96,1811.7273783143467,1813.4975289121328,140,4395,140.67581841429828,65.46276477326678,9.600000000000136,94.2634355217626,87.23937584878006
1792.18,1808.95,1785.03,1807.76,1795.3664799330545,1799.761338559158,140,13895,73.15541945072695,65.17195379243425,13.819999999999936,34.58575090762272,23.115808915172487
1222.08,1222.11,1219.83,1220.7,1221.9286496328175,1221.5370639784744,160,2177,-242.1807465618389,36.53934024625379,-2.230000000000018,36.243212935891584,31.010419571163734
1558.81,1563.68,1558.2,1561.4,1558.2622013927498,1559.1777711218115,160,4132,260.0872662989117,62.7814028842134,5.196000000000139,98.26973459340685,93.20883980457708
1900.86,1900.95,1898.82,1899.92,1901.8265374143014,1901.3555662934607,140,2972,-87.2646477100448,41.790655992958044,-12.429999999999836,27.91688940935647,29.602289417674125
1564.84,1570.75,1564.52,1569.61,1562.4103311586402,1564.6420954014184,160,7371,122.77371101875065,60.46127999257615,4.949999999999818,90.25414358239,60.39660703764037
1799.35,1800.84,1788.64,1789.98,1801.2390783038754,1797.6499043095193,140,8613,-304.8263779156401,30.38062773765853,-17.829999999999927,11.597423546204414,18.335701979373862
1802.39,1802.46,1797.06,1797.77,1804.3770289777601,1802.2859335294272,140,4647,-187.06742319684707,38.98494156109248,-9.370000000000116,10.478555406788463,43.18934786966693
1802.2,1806.65,1793.44,1799.85,1803.51813596547,1802.2034405810875,140,13847,3.8958735226941466,44.22085832606132,3.990000000000009,56.89050817090111,71.87420308027596
1287.22,1287.24,1285.49,1285.58,1287.7074733174175,1287.0246565774135,160,1633,-68.38132179620769,36.913741245436356,-0.8300000000001546,61.56864091245808,71.213840082291
1490.98,1497.77,1490.98,1496.75,1491.0372235217596,1493.0030650115386,160,6638,198.99970579582424,51.78325273164961,-2.880000000000109,61.873484970547025,45.33422912361321
1474.67,1475.15,1474.0,1474.47,1474.9806209128706,1474.8681061238876,160,2052,-81.11684958038151,43.285578960043146,-2.559999999999945,40.516006716390606,42.982710178487366
1523.79,1527.76,1523.28,1527.37,1523.9840578064475,1525.1158826464791,160,6567,74.39199616837374,53.44069939307912,-1.7400000000000089,67.16511146328641,60.05268394437784
1295.86,1296.3,1294.09,1294.84,1296.305829671702,1295.886230158031,160,2054,-178.57864600877323,47.03831520715384,-5.269999999999982,2.8583645916746807,2.8583645916745866
1204.55,1205.78,1204.52,1205.31,1203.6197666177409,1204.0733518265365,160,1241,68.98973077989787,57.032136684727924,-4.380000000000109,39.32931588111288,30.20660620105817
1227.57,1227.78,1226.36,1226.98,1226.4270506239639,1226.45241389865,160,2113,99.27849927849732,61.19114501150578,6.2000000000000455,80.66661489636816,84.63037048021171
1780.72,1783.29,1778.27,1783.13,1779.2291827533734,1780.277438248232,140,5054,57.24453401148282,47.103673401965075,-7.639999999999873,99.51793749922476,89.90332319826462
1606.83,1608.27,1603.05,1603.26,1607.759883075094,1606.1309643032587,160,5434,0.520720850427975,55.853864231361314,2.450000000000045,24.97486446203114,58.01291737050949
1808.54,1810.2,1805.32,1806.51,1807.2257645472125,1806.9581147298431,140,6399,-26.47658794329185,49.40249694267333,1.0299999999999727,41.60117941586196,29.5512880008087
1462.22,1463.68,1460.9289999999999,1463.07,1462.0920999769046,1462.5551383051406,160,3907,-44.306240192190025,53.48604281275637,-4.320000000000164,6.119277910068297,3.5979855547002706
1236.6,1239.18,1236.1,1238.56,1236.5900836258998,1237.1059456638375,160,3675,102.2810044086628,75.51189733608335,5.639999999999873,91.33892824508699,93.98537094307214
1783.81,1787.03,1782.17,1786.75,1782.9299999585733,1784.2819451144314,140,3743,76.61565310781269,62.86900786357362,6.599999999999909,20.601669703122926,9.351363747555046
1788.21,1788.84,1786.38,1787.4,1790.2681673223176,1789.7983218719735,140,3227,-115.89061345158535,38.57050237949806,-4.409999999999855,12.317542505645775,22.09898963845481
1827.02,1830.28,1826.8,1829.94,1829.1927117572864,1829.9164595490765,140,2908,-86.72635589340672,43.39555062745047,0.6600000000000819,14.908501323224066,16.362923493737362
1794.89,1795.04,1791.82,1794.19,1796.1701829052433,1795.9014398875477,140,1032,-119.56702373734848,33.883150013487125,-12.490000000000007,7.833052021528496,6.0466789975999164
1835.85,1837.16,1834.23,1834.99,1834.8998944998534,1835.0851038253945,140,4782,-50.11657899775488,42.05367039780168,-3.0899999999999177,66.78602000166065,67.28138176880559
1510.32,1510.67,1507.78,1508.71,1511.593416552391,1510.6571871200065,160,4059,-114.34248098032481,53.92648043615536,-3.309999999999945,5.347114643365764,11.776327301051465
1809.75,1810.64,1805.92,1809.63,1805.3332324496505,1806.1181361931685,140,6328,137.70445936771804,71.80763974987747,21.13000000000011,74.79409253147747,81.20936923603655
1189.11,1189.64,1187.37,1188.07,1187.803904570732,1187.835526321095,160,4261,-8.687247024713043,44.903258483448546,-2.009999999999991,82.11616168774282,53.58264630317151
1198.04,1199.44,1197.51,1199.143,1198.2531961009054,1198.625152645681,180,964,-39.87680727695675,50.05463621582389,1.660000000000082,21.186872502669583,12.641661482692149
1895.42,1895.43,1891.845,1893.46,1892.7428737726827,1892.5093917761328,160,5746,140.50256506422733,60.89907319165329,4.559999999999945,82.09346452287514,64.76544600572646
1341.89,1346.23,1339.31,1345.88,1346.4618638466732,1346.3177361421147,160,9872,-31.779524270551647,54.18447108835596,6.290000000000192,42.57439969092653,69.74702211919787
1786.01,1787.51,1782.49,1783.39,1785.645641596779,1784.8368405088966,140,4964,-13.592936851085446,52.91049946448224,-0.08999999999991815,20.967617333184148,33.76152515991423
1234.94,1236.54,1234.72,1236.01,1236.0637357861115,1236.2710889148773,160,4230,-111.05964099593908,31.47241422302074,-6.569999999999937,19.810323365598997,13.16058472710965
1947.24,1947.77,1945.24,1946.76,1946.9227360240168,1946.8018867302828,120,3054,43.338221827472566,60.864305468688535,17.690000000000055,76.61668828393177,77.3451212880714
1275.74,1276.17,1274.93,1275.23,1275.5563975412908,1275.4937898925648,160,1582,-77.1489127874748,40.085449599134066,-1.8199999999999363,27.27033303303857,17.965996789065994
1924.14,1925.828,1919.3,1924.4,1924.1009132148397,1924.226341833549,140,10943,-61.11870369980876,54.48155722778042,-0.5999999999999089,33.47569902465923,29.736967188290766
1278.23,1278.81,1274.91,1276.01,1276.7882937557179,1276.2702482950795,170,3261,87.30629739532705,59.307484312181295,7.190000000000055,90.02358391890783,91.4215700585788
1474.82,1475.4,1474.21,1474.63,1473.9760624835012,1474.1746302723084,160,1769,38.22935830964489,62.48122812940876,-0.4699999999997999,33.027270190620435,18.612846938551453
1874.44,1876.99,1873.79,1876.05,1873.6317180066405,1874.5472587639892,140,2562,-18.654911026284076,52.95139384363128,-1.0599999999999454,27.79860052048995,17.24926223526381
1796.63,1799.05,1795.94,1797.95,1797.4985330315747,1797.8461152834475,140,3547,-7.515959282268541,45.76593654229446,7.3900000000001,69.58259286644348,67.74831100386672
1755.82,1759.08,1755.47,1758.43,1755.6929254378715,1756.5634364511889,140,4508,21.347761928191467,51.26665691073418,-3.7699999999999823,38.651646464538786,19.012157117782102
1442.96,1443.129,1441.71,1442.08,1442.8679253784662,1442.4126875985653,160,2308,40.63404980151027,66.30028623181869,23.919999999999842,63.61698261246172,69.24274626946773
1753.44,1753.56,1751.9,1753.03,1753.0628924114608,1752.9351260300134,140,1346,64.64354897730908,58.04813108112268,-0.75,73.59495144739928,62.21674507681951
1747.0,1747.76,1745.6329999999998,1746.86,1748.5340228167672,1748.093619994843,160,1005,-126.4479603227046,49.399460251043074,-2.5600000000001732,10.711522119801264,30.233692397884425
1816.83,1829.7,1816.5,1828.6,1815.1809444380483,1819.4044086169833,140,11315,277.5236597366642,77.80163837998059,20.92999999999984,99.99999999999993,99.35330473285791
1197.68,1197.81,1196.13,1197.52,1197.1281957057336,1197.138228323033,160,3106,99.72325833232814,49.40849951013278,3.8899999999998727,98.6466873044671,99.54889576815587
1953.99,1957.3220000000001,1953.01,1955.72,1954.9048369675766,1954.510481024928,140,7604,79.82842221539326,58.79603917124721,4.480000000000018,39.24186919706417,37.092818270280034
1593.39,1594.47,1583.55,1585.42,1590.6510011236594,1587.5179394585834,160,13541,76.88012527153609,61.744948347283824,17.850000000000136,67.37126875027043,85.65156821911721
1201.47,1203.69,1200.76,1203.68,1201.6279338841866,1202.3513100607304,160,1845,70.6054304915187,62.17464385718618,5.3300000000001555,48.510590235228975,40.98949839880968
1813.61,1814.79,1813.01,1813.12,1812.351225498277,1812.4439574855396,140,2162,164.92656614798344,54.82662309226527,0.5199999999999818,95.6683453097786,78.36601088878447
1827.42,1827.82,1826.15,1826.38,1827.4907096797585,1827.1941988950773,170,1739,-31.434875981573853,49.84580710142439,1.1000000000001364,46.482560146921216,50.1639536311184
1880.31,1883.71,1880.29,1882.66,1879.6517199445234,1880.4343831331491,120,1813,88.32532116982703,69.1066641143003,30.35000000000014,96.3681000572554,97.10073451592908
1336.68,1336.68,1334.11,1334.18,1335.375232351656,1334.7879135670705,160,3195,85.41275119269719,53.73714354630559,0.10000000000013642,67.9793474672434,62.387589876012356
1338.12,1338.64,1334.25,1335.13,1339.5346984959374,1338.203485384903,160,4354,-210.06075075723018,33.0930334712284,-11.919999999999845,8.044932026956381,20.097111326423143
1815.68,1817.23,1814.27,1814.79,1813.5554106591421,1813.9509772133747,140,2964,-4.096046943823563,43.16796051961794,-8.980000000000018,46.01797434677559,30.835467752497674
1192.38,1192.69,1189.08,1189.79,1192.5938943482793,1191.5961311687365,160,4085,-31.53565973445369,47.52216640996906,0.30999999999994543,55.8485809245152,81.23898764189434
1774.8,1775.41,1769.2,1774.03,1770.7489027828362,1770.299695173108,160,2333,132.78453894890592,64.36202386930523,10.839999999999918,98.82665308136052,98.63513082157829
1865.9,1872.0,1863.83,1871.71,1868.3499279934547,1869.9281240167975,140,4659,-22.04081388147981,51.28496195213018,12.789999999999964,42.68767654334884,42.37001855573772
1334.18,1334.93,1334.04,1334.72,1334.8971394109935,1334.76527571138,160,1414,46.07658505965443,55.38145854265644,2.3700000000001182,49.38124727001188,63.59956011026557
1898.09,1899.66,1891.72,1892.84,1895.4098982327318,1894.2600059712067,140,6456,61.04135413028086,54.25971289969355,-2.8900000000001,42.08073409503727,43.297630534141895
1492.95,1493.09,1490.25,1491.94,1493.1486004969254,1493.1137753372195,160,3001,-84.0062319163111,32.10188664390598,-11.730000000000016,22.658962032523874,15.848462967311866
1233.58,1235.22,1233.03,1235.22,1232.6642657894404,1233.2946374280987,163,1549,161.70824378204392,62.500936025179435,4.5499999999999545,98.94182496419334,94.36153255726131
1543.15,1543.5,1541.92,1542.43,1543.8474554035706,1543.5101180176134,160,2472,-108.17367196396332,55.39547548360001,5.660000000000082,8.139075815490722,8.822116700737189
1687.86,1688.85,1686.06,1687.3,1688.1015642453344,1687.8924018255896,164,946,-32.533153868044145,34.45796395171647,-15.694999999999936,58.91756604190354,48.49841803630685
1950.08,1952.23,1948.92,1951.16,1948.6556028969449,1949.2627784933406,140,4499,105.14628104014679,66.26457134702143,11.580000000000155,55.546528509226675,38.620660599911034
1427.64,1428.03,1425.62,1425.7,1427.2828874143108,1426.703717172208,160,3860,23.40661781032899,43.23345856318369,0.2400000000000091,76.40350494651132,85.57457365618136
1927.24,1929.15,1924.51,1928.85,1929.0647296659888,1929.55146246145,120,2699,-85.61107191156952,40.10526994287512,-5.970000000000027,3.592073096774861,2.031011282788988
1421.39,1435.89,1418.32,1426.62,1413.4680157048126,1415.912725128057,160,4268,183.28119362858124,86.69274620155161,34.1099999999999,100.00000000000006,100.00000000000013
1238.69,1238.78,1235.13,1236.67,1238.5701910898033,1237.8640404107095,160,2565,-190.07916954110732,50.19906295820156,-3.960000000000037,7.63713688842696,6.895069520837384
1335.54,1345.04,1335.26,1341.02,1334.331876702671,1336.4793271611995,160,9421,334.41718707460257,66.19749319287034,5.900000000000091,76.7669475408793,64.80158738759064
1809.0,1811.76,1808.93,1809.67,1810.4473173902359,1810.3463106323557,140,4013,-95.61635011308589,42.44282873095468,-8.139999999999873,8.173452880681571,12.093237754718265
1773.22,1775.73,1772.609,1774.85,1773.252871696403,1773.9897727524094,140,3023,-42.551292667215826,54.60481065361821,0.3699999999998909,22.762844754589704,11.942141098562503
1719.36,1719.73,1717.43,1718.03,1718.017769022386,1718.2070460549203,160,1276,-55.19365674287743,51.60207560671225,-0.4200000000000728,32.10169781057592,20.225631373108392
1197.52,1199.343,1197.52,1198.873,1198.476606388501,1198.6488753076164,160,4717,-40.47901534662309,49.520798975982,-2.2870000000000346,30.543942642948128,30.24192400339172
1244.83,1245.45,1244.63,1244.75,1244.443952135438,1244.4538864322874,160,1088,56.62298565611605,49.811454312526706,-1.5,84.59948272920401,69.20665390359363
1730.12,1734.56,1729.86,1731.72,1727.3737181308304,1728.498269695847,140,4375,148.70063174482354,76.50458661363649,18.980000000000018,92.82217573325774,86.59774215863796
1825.91,1827.19,1825.43,1826.44,1824.1593556355972,1824.8005865998339,140,2997,144.13103798071475,59.45487855476338,-0.02999999999997272,77.92516588950893,52.328396439132774
1972.85,1978.47,1971.58,1975.06,1973.92171079811,1974.36420377374,160,4570,68.24305244099848,53.56563407167194,7.25,78.3391764616443,79.74126390177477
1726.02,1728.39,1718.02,1718.09,1726.115954054192,1723.6039116233953,160,9818,-134.49523601029836,34.761218616697825,-8.480000000000018,24.7409683682545,29.43746780972489
1244.75,1245.0,1241.25,1241.53,1245.2993816224528,1244.039197515842,160,3192,-239.3162393162506,34.01042120006776,-3.6100000000001273,35.533016268223626,64.1478861536289
1794.15,1795.11,1791.7,1793.81,1795.0894132669912,1794.701707359052,140,3753,-29.91493633434455,57.60641310207283,2.269999999999982,5.6564204167350685,29.44274921844677
1732.4260000000002,1734.13,1731.53,1732.45,1731.28380795754,1731.648748744888,160,2742,67.78749904384331,63.93250279339984,16.660000000000082,33.46656599050464,38.87852545671237
1754.82,1757.1,1754.11,1756.17,1756.6702981331061,1757.487750730961,140,3173,-80.09893280033006,17.440132713901612,-35.210000000000036,18.486040040026435,11.49825754651926
1751.36,1752.18,1749.57,1751.55,1750.5486336475647,1750.859638685623,140,3311,-11.076169353491874,56.42230241105216,0.9500000000000456,36.72740311250556,25.916481576831842
1845.37,1850.0,1840.52,1847.64,1839.3721372119685,1841.6933640964126,140,12465,187.90806087235237,55.785178671710135,11.88000000000011,98.32138377260195,91.21689057738108
1800.67,1801.1470000000002,1793.28,1796.66,1798.875471891367,1798.0804956815325,140,7565,-74.75576093306381,44.55856794209985,1.6800000000000637,54.68193236772794,65.78480379404006
1800.07,1800.07,1797.97,1798.7,1798.5521530948927,1798.0568117625414,140,1591,76.45312842244603,71.06070740057186,12.1400000000001,79.55720138866741,76.69636702829497
1742.98,1745.09,1742.96,1744.65,1747.6319133886495,1747.1562422466848,140,1044,-89.72457013922045,29.86003822665556,-22.11999999999989,5.830826839289902,7.307530397456733
1498.35,1500.28,1497.69,1498.26,1501.9794033011558,1501.3379000577838,160,5373,-78.39157652575527,46.32231985474701,2.289999999999964,1.4210854715202004e-14,9.352890764490471
1708.86,1711.51,1706.2,1709.88,1705.9133032919656,1706.4597380481766,160,11241,104.94216876100599,68.02682641459981,22.410000000000075,98.43435008358136,90.30128736553075
1962.07,1964.01,1961.8,1963.76,1963.4478234137625,1963.496562270198,120,5619,42.90582528163417,61.94556785454749,8.539999999999964,19.34735587704629,46.095379186964976
1688.11,1690.71,1687.55,1689.09,1688.0345580752344,1688.8691650925955,162,6027,-59.94200921029876,35.716480741341336,-14.769999999999984,18.940543776594538,9.079479387616802
1475.73,1478.41,1475.46,1476.39,1476.6475490646962,1476.688242607771,160,3861,-44.647611279146574,48.74293446602742,0.3600000000001273,5.932598328511102,10.088223619201122
1248.71,1249.45,1247.34,1247.73,1247.876446847218,1247.6695200554739,160,2845,111.93026519908544,57.99753175887883,4.789999999999964,89.64033160411161,92.41178761370236
1866.65,1867.99,1865.8,1865.81,1865.4609222820002,1865.4410010978486,140,3492,66.5084219385407,49.579442066613495,1.6900000000000546,95.35423478931216,87.37934498364972
1502.27,1505.25,1501.68,1503.52,1501.001284665419,1501.647981414651,160,5068,170.57045945114513,66.66462774157151,3.7699999999999823,47.923900531792995,47.003659067428714
1722.67,1724.44,1719.37,1723.27,1719.7249136539224,1720.5360954037747,160,5983,134.0062856508776,57.330291436624286,5.335000000000036,100.0000000000001,75.98105741897264
1808.25,1808.25,1800.53,1802.17,1808.9949372183967,1806.6745605504582,160,10154,-201.83781416347114,42.57859658837443,-5.079999999999926,35.24949495311767,55.20311509304474
1233.86,1234.95,1232.46,1233.88,1236.8703203438024,1235.8780673354472,160,4877,-49.61356922507037,49.10028456327359,1.650000000000091,23.059161054048058,47.299626361691494
1323.07,1324.32,1322.97,1323.05,1323.6669430239556,1323.608307631884,160,2613,-105.39515567493649,34.118021064690446,-0.2599999999999909,33.6460103382231,47.00579694278832
1292.16,1293.77,1292.05,1293.56,1292.7071384046044,1293.0156197973856,160,3088,68.72525732383009,41.68758883378834,2.7599999999999905,91.22451326568277,93.60673993230436
1929.66,1937.55,1929.66,1936.703,1931.4806556392261,1933.7949935643444,120,2498,32.086099637035126,53.447729302529844,0.9529999999999744,88.08388434178181,85.88977383293691
1818.69,1820.72,1816.42,1817.31,1821.2761045867858,1820.1970680215625,140,4740,-173.67887463922017,28.930065478570857,-12.75,41.9658909836242,39.36394024960778
1201.71,1201.8,1200.81,1200.82,1201.0150925755045,1200.9250259135672,170,1929,36.92200919578906,49.370079433404314,1.9500000000000453,56.290569432819325,56.437245196542165
1206.18,1208.39,1203.48,1204.4,1205.5787696968182,1205.0250501482385,160,6282,41.54609051506951,52.10936543701483,0.8800000000001091,68.83796723035815,70.94665535975048
1323.32,1324.4,1319.86,1323.14,1324.8662528803366,1324.3563409570386,160,5657,-126.28126906649092,54.198091613398006,-1.7400000000000089,7.679764694438714,8.658870936781833
1285.07,1288.39,1284.0,1286.71,1285.6223834812147,1286.0542464686985,160,4342,42.78610854847928,51.96406483093977,-1.0799999999999272,43.431194628431435,54.262867374322425
1502.93,1503.39,1502.47,1502.66,1502.6629162428515,1502.4544056512775,170,1310,62.354934566231755,66.79680688760311,12.850000000000136,78.73683210050594,80.36814809814798
1616.68,1618.98,1616.03,1618.87,1617.815637541018,1617.944896756394,160,6738,63.868167060559976,63.917382135513506,9.379999999999884,66.84935780872213,78.70370963831203
1289.2,1289.3,1287.8,1288.02,1289.107026284522,1288.7933506700706,160,1291,-98.01193237000628,34.76077249294001,-4.710000000000036,56.22123473043322,47.03721746970744
1609.513,1614.4229999999998,1589.04,1612.21,1613.7522398062933,1613.9858419406692,177,4596,-143.58511955845128,57.209931752630936,14.970000000000026,6.678681886822425,5.204293539345429
