datetime,open,high,low,close,tick_volume,spread,TARGET,t_price,fractals_high,fractals_low,RSI_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,MOM_14,CCI_14_0.015,EMA_4_ema4o,EMA_5_ema5c
2020-03-04 03:00:00,1645.56,1646.9,1639.503,1643.978,10258,160,1.0,1639.503,False,False,68.01462118030524,58.40543357033252,59.950271776293114,44.40800000000013,64.0629853699092,1642.095501839734,1642.1229708592507
2020-03-04 04:00:00,1644.053,1645.82,1642.113,1645.03,6848,160,,,False,False,68.53690394062475,54.08708851688912,58.044359987633555,42.069999999999936,63.54785241690304,1642.8785011038403,1643.0919805728338
2020-03-04 05:00:00,1644.93,1646.14,1641.243,1641.678,6227,160,-1.0,1646.14,False,False,64.90047566994579,43.469195626647576,51.987239237956366,39.358000000000175,52.33532711677471,1643.6991006623043,1642.6206537152225
2020-03-04 06:00:00,1641.733,1643.03,1641.238,1642.98,3327,160,1.0,1641.238,False,False,65.6625721592014,35.915298551289844,44.49052756494214,37.73000000000002,42.27164081686686,1642.9126603973825,1642.7404358101483
2020-03-04 07:00:00,1642.923,1645.39,1641.833,1643.113,5360,162,-1.0,1645.39,False,False,65.74439333823864,26.672525682552074,35.35233995349646,36.43299999999999,44.302667490357756,1642.9167962384295,1642.8646238734323
2020-03-04 08:00:00,1643.17,1644.4,1640.263,1642.12,4876,160,,,False,False,64.50845471813751,23.06186436637275,28.54989620007152,8.31699999999978,14.569967901240387,1643.0180777430578,1642.6164159156215
2020-03-04 09:00:00,1642.14,1642.14,1631.733,1636.01,9237,160,1.0,1631.733,False,True,57.3627540447059,14.015695846196953,21.250028631707224,-3.7999999999999545,-98.9885304346155,1642.6668466458348,1640.414277277081
2020-03-04 10:00:00,1636.12,1639.52,1634.593,1635.76,8167,160,,,False,False,57.08412460047888,5.995011569462952,14.357523927344182,-9.460000000000036,-80.46016794811636,1640.0481079875008,1638.862851518054
2020-03-04 11:00:00,1635.683,1640.46,1634.863,1639.7,6768,160,,,False,False,60.35265147137958,8.596053351774668,9.535586922478155,-5.119999999999891,-40.549723415155945,1638.3020647925005,1639.141901012036
2020-03-04 12:00:00,1639.76,1645.16,1638.89,1641.68,5027,160,-1.0,1645.16,False,False,61.92214736779893,21.31979816636847,11.970287695868661,15.1400000000001,17.072854378600027,1638.8852388755004,1639.987934008024
2020-03-04 13:00:00,1641.69,1644.02,1640.4,1643.86,5022,160,,,False,False,63.629304994907386,38.533277537884956,22.81637635200933,8.079999999999927,28.431460535375884,1640.0071433253001,1641.278622672016
2020-03-04 14:00:00,1643.95,1649.28,1643.15,1647.2,7029,160,-1.0,1649.28,True,False,66.13445587927241,53.73911831045183,37.86406467156838,6.980000000000018,126.02113673154784,1641.5842859951802,1643.2524151146772
2020-03-04 15:00:00,1647.16,1647.2,1636.95,1640.39,8370,160,1.0,1636.95,False,False,57.446263951427355,41.97366232933058,44.748686059222415,-5.2999999999999545,-15.902255224916107,1643.8145715971082,1642.298276743118
2020-03-04 16:00:00,1640.38,1646.45,1638.81,1646.1,8763,160,,,False,False,61.95888197348103,38.94817240626315,44.88698434868181,0.4900000000000091,59.17051770666057,1642.440742958265,1643.5655178287454
2020-03-04 17:00:00,1645.79,1645.79,1636.87,1643.03,10174,160,1.0,1636.87,False,True,58.37460327884959,18.90221862339887,33.274684452997484,-0.9480000000000928,2.556287043469541,1643.780445774959,1643.3870118858304
2020-03-04 18:00:00,1643.01,1644.52,1638.99,1641.5,8750,160,,,False,False,56.616756872610665,17.94392978992631,25.2647736065294,-3.5299999999999727,1.4025134233412218,1643.4722674649754,1642.758007923887
2020-03-04 19:00:00,1641.5,1644.19,1640.61,1641.97,6485,160,,,False,False,57.04467931094247,5.254630441651993,14.033592951659012,0.2919999999999163,24.1047980299219,1642.6833604789852,1642.4953386159245
2020-03-04 20:00:00,1641.96,1643.64,1634.05,1636.12,6336,160,1.0,1634.05,False,True,50.383189156348095,1.4986901001748063,8.232416777250991,-6.860000000000127,-99.96997763182009,1642.3940162873912,1640.3702257439497
2020-03-04 21:00:00,1636.13,1641.103,1635.91,1640.203,5045,160,,,False,False,54.38682651791203,9.971315258922745,5.574878600249801,-2.910000000000082,-54.18469480238388,1639.8884097724347,1640.3144838293
2020-03-04 22:00:00,1640.073,1641.18,1636.94,1638.26,4504,160,,,False,False,52.22709454635316,12.374756592451376,7.948253983849596,-3.8599999999999,-52.90385761731928,1639.9622458634608,1639.6296558862
2020-03-04 23:00:00,1638.21,1638.44,1633.894,1636.64,1711,160,1.0,1633.894,False,True,50.42899652692666,12.471695611990457,11.605922487788147,0.6300000000001091,-119.73930910734371,1639.2613475180765,1638.6331039241334
2020-03-05 01:00:00,1638.88,1639.06,1634.94,1636.47,3195,160,,,False,False,50.23354910341621,3.999070453242519,9.615174219228072,0.7100000000000364,-107.11917813644855,1639.1088085108458,1637.9120692827555
2020-03-05 02:00:00,1636.64,1638.92,1635.56,1638.01,4425,160,,,False,False,52.046662413076504,3.8977983776845044,6.789521480972449,-1.6900000000000546,-84.36494624248508,1638.1212851065075,1637.9447128551703
2020-03-05 03:00:00,1637.97,1640.78,1637.38,1637.69,5559,160,-1.0,1640.78,True,False,51.625772247824365,6.719399715693032,4.872089515539973,-3.990000000000009,-46.85958462940836,1638.0607710639044,1637.8598085701135
2020-03-05 04:00:00,1637.7,1639.6,1636.76,1638.48,3955,160,1.0,1636.76,False,False,52.64392603182893,11.772312656215014,7.463170249864139,-5.379999999999882,-48.52863971707259,1637.9164626383426,1638.0665390467423
2020-03-05 05:00:00,1638.48,1640.72,1638.48,1639.48,2884,160,-1.0,1640.72,False,False,53.96475736623538,18.57870941087216,12.356807260926692,-7.720000000000027,-0.4693655184050013,1638.1418775830057,1638.537692697828
2020-03-05 06:00:00,1639.48,1640.09,1638.61,1639.72,1784,160,,,False,False,54.29424452244209,27.204106907157197,19.185042991414747,-0.6700000000000728,1.7663525608052135,1638.6771265498035,1638.9317951318853
2020-03-05 07:00:00,1639.683,1640.72,1638.45,1638.46,3106,160,,,False,False,52.182614280658036,30.131590342997086,25.3048022203421,-7.639999999999873,5.389763977646778,1639.0794759298822,1638.7745300879235
2020-03-05 08:00:00,1638.46,1641.79,1637.644,1641.71,3986,160,,,False,False,56.84484981570081,51.87971192741901,36.40513639252438,-1.3199999999999363,74.70416474565855,1638.8316855579294,1639.7530200586157
2020-03-05 09:00:00,1641.64,1642.76,1637.09,1637.35,5445,160,1.0,1642.76,False,True,49.826194537021685,40.335774073586364,40.7823587813341,-4.150000000000091,16.462505085193666,1639.9550113347577,1638.9520133724104
2020-03-05 10:00:00,1637.41,1641.09,1637.13,1639.97,6460,160,,,False,False,53.53859337888268,49.9864798312677,47.40065527742431,-2.0,60.28324312605172,1638.9370068008548,1639.2913422482736
2020-03-05 11:00:00,1639.97,1644.83,1639.65,1643.98,6830,160,,,False,False,58.588945314430994,50.96443546737661,47.09556312407685,7.860000000000127,244.92734899182904,1639.3502040805129,1640.8542281655157
2020-03-05 12:00:00,1644.08,1648.64,1643.83,1647.19,7740,160,,,False,False,62.13699513633293,84.29776880070995,61.74956136645138,6.98700000000008,290.01752975591234,1641.2421224483078,1642.9661521103437
2020-03-05 13:00:00,1647.19,1648.63,1645.23,1647.81,6709,160,,,False,False,62.79995648060833,100.00000000000007,78.42073475602884,9.549999999999955,200.2693915111963,1643.6212734689848,1644.5807680735625
2020-03-05 14:00:00,1647.76,1654.38,1645.94,1652.44,8887,160,,,False,False,67.39167822323228,100.00000000000007,94.76592293357,15.799999999999955,198.66783179616763,1645.2767640813909,1647.2005120490417
2020-03-05 15:00:00,1652.37,1656.48,1651.08,1655.0,9490,160,,,False,False,69.62423731599155,100.00000000000007,100.00000000000004,18.529999999999973,184.72298215248904,1648.1140584488344,1649.8003413660279
2020-03-05 16:00:00,1655.0,1662.49,1654.33,1658.43,12217,160,-1.0,1662.49,False,False,72.35526317836457,100.00000000000007,100.00000000000004,20.420000000000073,178.81803686033294,1650.8684350693006,1652.6768942440185
2020-03-05 17:00:00,1658.42,1660.67,1655.28,1659.98,11248,160,,,False,False,73.51413408306038,100.00000000000007,100.00000000000004,22.289999999999964,141.01852610457863,1653.8890610415804,1655.1112628293456
2020-03-05 18:00:00,1659.98,1663.69,1657.61,1662.02,9515,160,,,False,False,74.99956777218894,100.00000000000007,100.00000000000004,23.539999999999964,135.21468341687665,1656.3254366249482,1657.4141752195637
2020-03-05 19:00:00,1662.07,1667.31,1660.26,1666.98,8648,160,,,False,False,78.20079139469887,100.00000000000007,100.00000000000004,27.5,134.96417335550143,1658.623261974969,1660.6027834797092
2020-03-05 20:00:00,1667.04,1668.835,1665.05,1667.62,9355,160,,,False,False,78.58188591504125,100.00000000000007,100.00000000000004,27.899999999999864,127.32815540776407,1661.9899571849814,1662.9418556531393
2020-03-05 21:00:00,1667.6,1672.09,1667.0,1671.68,8339,160,,,False,False,80.86699014877185,100.00000000000007,100.00000000000004,33.22000000000003,126.09305415873112,1664.2339743109887,1665.8545704354262
2020-03-05 22:00:00,1671.67,1674.59,1670.56,1673.26,7673,160,-1.0,1674.59,False,False,81.68588196887656,100.00000000000007,100.00000000000004,31.549999999999955,123.15303017019983,1667.2083845865932,1668.3230469569507
2020-03-05 23:00:00,1673.24,1673.84,1668.52,1672.09,3394,160,1.0,1668.52,False,False,78.98983230633756,96.8072121121969,98.93573737073233,34.74000000000001,101.12745225187976,1669.621030751956,1669.5786979713005
2020-03-06 01:00:00,1672.03,1674.94,1669.87,1674.53,3157,160,,,False,False,80.43975181774542,95.00880601506726,97.27200604242138,34.559999999999945,100.55410616801791,1670.5846184511736,1671.229131980867
2020-03-06 02:00:00,1674.53,1676.44,1671.74,1674.2,5502,160,-1.0,1676.44,True,False,79.63927187767477,91.5190760392497,94.44503138883793,30.220000000000027,95.31436619986404,1672.1627710707041,1672.219421320578
2020-03-06 03:00:00,1674.03,1674.96,1667.55,1670.57,9210,160,1.0,1667.55,False,True,71.24104884107795,76.27691328212802,87.60159844548163,23.37999999999988,62.04397633397105,1672.9096626424225,1671.6696142137187
2020-03-06 04:00:00,1670.55,1672.45,1668.25,1670.46,5592,160,,,False,False,70.9967231300795,53.14876166630062,73.64825032922609,22.65000000000009,49.01365864375861,1671.9657975854534,1671.2664094758125
2020-03-06 05:00:00,1670.44,1671.64,1667.58,1668.94,4778,160,1.0,1667.58,False,False,67.5492946041832,23.305158308784854,50.91027775240448,16.5,30.692280856898435,1671.355478551272,1670.4909396505416
2020-03-06 06:00:00,1668.94,1679.18,1668.58,1678.4,5884,160,,,False,False,75.51728463459608,27.194879200719566,34.54959972526833,23.40000000000009,101.26894523962459,1670.3892871307633,1673.1272931003612
2020-03-06 07:00:00,1678.3,1681.0,1676.81,1679.76,5703,160,-1.0,1681.0,True,False,76.41391403006477,39.69041236061102,30.063483290038466,21.329999999999927,151.93412608452337,1673.553572278458,1675.3381954002407
2020-03-06 08:00:00,1679.83,1680.29,1669.11,1674.3,7835,160,,,False,False,65.96844275045206,39.69041236061102,35.52523464064719,14.319999999999936,70.38564036377616,1676.0641433670748,1674.9921302668272
2020-03-06 09:00:00,1674.1,1674.1,1667.83,1672.103,7383,160,1.0,1667.83,False,True,62.27933245038157,20.902308780267848,33.42771116716328,10.083000000000084,-11.335275903516862,1675.2784860202448,1674.0290868445516
2020-03-06 10:00:00,1671.903,1679.26,1670.84,1678.02,7839,160,,,False,False,67.54364169038466,9.042152212557761,23.21162445114553,11.039999999999964,94.18596333795183,1673.928291612147,1675.359391229701
2020-03-06 11:00:00,1677.89,1685.88,1676.43,1684.333,7759,160,,,False,False,72.02892681668037,25.78837897311122,18.57761332197893,16.713000000000193,204.28238511065584,1675.5129749672883,1678.3505941531341
2020-03-06 12:00:00,1684.33,1689.89,1681.3,1682.1,8722,160,-1.0,1689.89,True,False,68.42683848329004,36.34753930031541,23.72602349532812,10.419999999999845,190.6566568443798,1679.039784980373,1679.6003961020895
2020-03-06 13:00:00,1682.06,1688.66,1681.45,1686.0,6418,160,,,False,False,71.14130603549611,43.571482794483586,35.23580035597006,12.740000000000009,155.6501540874979,1680.247870988224,1681.733597401393
2020-03-06 14:00:00,1685.96,1688.35,1683.78,1687.87,6956,160,,,False,False,72.3680117860998,45.34296228222053,41.75399479233983,15.779999999999973,135.0816290733023,1682.5327225929343,1683.779064934262
2020-03-06 15:00:00,1687.99,1689.51,1668.44,1673.41,10972,160,-1.0,1689.51,True,False,53.44847765565085,34.78380195501635,41.23274901057348,-1.1199999999998909,2.4263547163019137,1684.7156335557606,1680.3227099561745
2020-03-06 16:00:00,1673.46,1687.15,1672.94,1684.59,14375,160,,,False,False,61.77036988339515,30.596571333585683,36.90777852360751,10.389999999999873,55.11575116908411,1680.2133801334564,1681.745139970783
2020-03-06 17:00:00,1684.59,1686.23,1644.79,1663.89,16902,160,1.0,1644.79,False,True,45.538180565946554,12.07886508529527,25.819746124632417,-6.679999999999836,-151.3378989302179,1681.9640280800738,1675.7934266471887
2020-03-06 18:00:00,1663.9,1671.16,1658.1,1663.39,14233,160,,,False,False,45.22900987244803,12.07886508529527,18.25143383472539,-7.069999999999936,-143.37687389770628,1674.7384168480444,1671.6589510981257
2020-03-06 19:00:00,1663.52,1669.42,1660.33,1665.85,9676,160,,,False,False,47.13085318341231,2.0328674640695104,8.730199211553332,-3.0900000000001455,-122.19061091899833,1670.2510501088266,1669.7226340654172
2020-03-06 20:00:00,1665.91,1673.91,1662.1,1672.24,9334,160,,,False,False,51.81161897833846,9.06897385774873,7.726902135704486,-6.160000000000082,-66.19346598421411,1668.514630065296,1670.5617560436115
2020-03-06 21:00:00,1672.2,1687.29,1671.43,1686.9,8330,160,,,False,False,60.46055973023902,27.77704315994494,12.95962816058771,7.1400000000001,57.936100413637575,1669.9887780391775,1676.0078373624076
2020-03-06 22:00:00,1686.95,1692.0,1665.85,1673.783,9950,160,-1.0,1692.0,False,False,51.54598445570529,33.50296579846905,23.449660938720893,-0.5170000000000528,9.57601288207617,1676.7732668235064,1675.2662249082716
2020-03-06 23:00:00,1673.963,1675.87,1671.36,1674.0,2131,160,,,False,False,51.672933322105386,34.38157377068042,31.887194243031455,1.8969999999999345,-27.87156108284882,1675.6491600941038,1674.8441499388477
2020-03-09 01:00:00,1698.07,1703.23,1691.94,1700.07,7820,160,-1.0,1703.23,True,False,63.90736127846755,38.61508925907264,35.49987627607402,22.049999999999955,175.10742956485518,1684.6174960564622,1683.2527666258984
2020-03-09 02:00:00,1699.82,1702.81,1690.27,1700.0,8572,160,1.0,1690.27,False,False,63.86061274342257,53.74046530999101,42.24570944658134,15.666999999999916,139.54425548331514,1690.6984976338772,1688.8351777505989
2020-03-09 03:00:00,1700.0,1702.94,1695.22,1700.92,11318,160,,,False,False,64.23095134314038,69.16478349357892,53.8401126875475,18.820000000000164,130.35580627341773,1694.4190985803264,1692.8634518337326
2020-03-09 04:00:00,1700.92,1701.34,1690.98,1694.64,8941,160,,,False,False,59.731321213102376,64.03558471334856,62.31361117230614,8.6400000000001,91.62730377757354,1697.019459148196,1693.4556345558217
2020-03-09 05:00:00,1694.64,1694.95,1674.4,1681.333,10755,160,,,False,False,51.49876879735763,52.14987176978849,61.78341332557196,-6.536999999999807,17.979425833693284,1696.0676754889175,1689.4147563705478
2020-03-09 06:00:00,1681.25,1681.25,1657.36,1662.473,8905,160,1.0,1657.36,False,True,42.548044108854064,28.810839220309983,48.33209856781565,-10.937000000000126,-77.3832751402357,1690.1406052933505,1680.4341709136986
2020-03-09 07:00:00,1662.443,1676.98,1659.46,1663.11,10545,160,,,False,False,42.90896473195608,11.553299813626461,30.83800360124162,-21.480000000000018,-69.66477757932155,1679.0615631760104,1674.659447275799
2020-03-09 08:00:00,1663.11,1673.95,1662.45,1669.37,7744,160,,,False,False,46.46805872238157,6.581121234303098,15.648420089413156,5.479999999999791,-60.620004189611144,1672.6809379056062,1672.896298183866
2020-03-09 09:00:00,1669.4,1685.09,1668.5,1681.38,11219,160,-1.0,1685.09,True,False,52.57635167788036,21.99773097928068,13.377384009070054,17.99000000000001,-11.629839112126295,1671.3685627433638,1675.7241987892442
2020-03-09 10:00:00,1681.44,1682.573,1670.46,1675.32,7632,160,,,False,False,49.506726318060615,32.140530735197416,20.239794316260372,9.470000000000027,-32.03110232741632,1675.3971376460183,1675.5894658594962
2020-03-09 11:00:00,1675.32,1676.97,1661.75,1664.99,7788,160,1.0,1661.75,False,True,44.71431694376855,29.444487319272856,27.860916344583625,-7.25,-84.56949436577041,1675.366282587611,1672.0563105729975
2020-03-09 12:00:00,1664.99,1680.08,1662.6,1678.18,6929,160,,,False,False,51.20900810957026,27.342457436877794,29.64249183044933,-8.720000000000027,-42.31700064819857,1671.2157695525666,1674.0975403819984
2020-03-09 13:00:00,1678.23,1681.52,1674.52,1675.9,6132,160,-1.0,1681.52,False,False,50.11310570937895,28.27465006948364,28.353864941878072,2.117000000000189,-18.9427202930503,1674.02146173154,1674.6983602546657
2020-03-09 14:00:00,1675.943,1680.48,1671.49,1677.553,10214,160,,,False,False,50.93296258092818,37.834631379441205,31.150579628600855,3.553000000000111,-25.654020404875418,1674.790077038924,1675.6499068364437
2020-03-09 15:00:00,1677.563,1685.75,1665.99,1671.63,14944,160,-1.0,1685.75,True,False,47.89557293330625,32.740856913895655,32.950046120940144,-28.439999999999827,-32.855758287578176,1675.8992462233543,1674.3099378909626
2020-03-09 16:00:00,1671.913,1677.29,1663.14,1673.3,14307,160,1.0,1663.14,False,False,48.822278849728804,30.756456873651032,33.777315055662605,-26.700000000000045,-52.673067827191446,1674.3047477340126,1673.9732919273083
2020-03-09 17:00:00,1673.51,1673.8,1664.86,1664.92,12294,160,,,False,False,44.54130586399335,21.732914140877856,28.41007597614149,-36.0,-79.37375787205065,1673.9868486404075,1670.955527951539
2020-03-09 18:00:00,1664.92,1672.13,1661.48,1671.83,11879,160,1.0,1661.48,False,True,48.54765099531611,33.45434673752654,28.64790591735179,-22.810000000000173,-62.94361543456637,1670.3601091842445,1671.2470186343592
2020-03-09 19:00:00,1672.01,1676.67,1668.35,1672.7,10616,160,,,False,False,49.04673838641712,45.41007439263975,33.53244509034803,-8.633000000000038,12.339613404131304,1671.0200655105466,1671.7313457562395
2020-03-09 20:00:00,1672.65,1677.62,1671.153,1677.04,9985,160,,,False,False,51.570434860207506,71.40831769016029,50.090912940108836,14.567000000000007,53.49837847296082,1671.672039306328,1673.5008971708264
2020-03-09 21:00:00,1676.933,1681.4,1671.03,1677.59,9108,160,-1.0,1681.4,True,False,51.89560267540042,81.97533038714526,66.26457415664841,14.480000000000018,71.50243533222184,1673.776423583797,1674.8639314472175
2020-03-09 22:00:00,1677.593,1679.77,1674.93,1679.7,2502,170,,,False,False,53.193986470641285,93.70749711341288,82.36371506357278,10.330000000000155,91.3683379230061,1675.3030541502783,1676.475954298145
2020-03-10 00:00:00,1678.97,1680.17,1670.57,1671.36,2812,160,-1.0,1680.17,False,False,47.71226889249241,76.05830911796231,83.91371220617346,-10.02000000000021,10.539050872510787,1676.769832490167,1674.7706361987634
2020-03-10 01:00:00,1671.34,1671.38,1662.54,1666.333,5328,160,,,False,False,44.72075668509571,46.24036951441878,72.0020585819313,-8.986999999999853,-126.82790800525223,1674.5978994941001,1671.9580907991756
2020-03-10 02:00:00,1666.3,1671.37,1662.32,1663.81,6517,160,,,False,False,43.25490796871099,12.90703618108545,45.06857160448882,-1.1800000000000637,-135.59456968071567,1671.27873969646,1669.2420605327836
2020-03-10 03:00:00,1663.81,1671.31,1661.6,1669.333,9796,160,1.0,1661.6,False,True,47.32519834241357,14.342108368156396,24.49650468788684,-8.84699999999998,-86.91095000548037,1668.291243817876,1669.2723736885225
2020-03-10 04:00:00,1669.333,1670.61,1666.31,1668.75,7675,160,,,False,False,46.94242576966538,26.017865315348672,17.75566995486347,-7.150000000000091,-56.939105675274355,1668.7079462907257,1669.0982491256816
2020-03-10 05:00:00,1668.73,1669.57,1665.593,1666.57,5876,160,,,False,False,45.461726323804996,33.41901541414108,24.592996365882016,-10.983000000000175,-70.45966183254006,1668.7167677744353,1668.255499417121
2020-03-10 06:00:00,1666.563,1668.17,1664.23,1664.73,5598,160,,,False,False,44.194609380548364,22.919755812233294,27.452212180574318,-6.900000000000091,-86.22530722720516,1667.8552606646613,1667.0803329447474
2020-03-10 07:00:00,1664.73,1664.91,1651.24,1651.67,10350,160,,,False,False,36.4326469329095,10.552687777913931,22.297153001429404,-21.62999999999988,-207.52845765223083,1666.6051563987967,1661.9435552964983
2020-03-10 08:00:00,1651.67,1663.23,1649.32,1661.65,11319,160,1.0,1649.32,False,True,44.46012589880354,19.115812586512273,17.529418725553132,-3.269999999999982,-146.64415033949294,1660.631093839278,1661.845703530999
2020-03-10 09:00:00,1661.69,1666.68,1658.09,1662.07,11362,160,,,False,False,44.77618976549203,32.55710710873968,20.741869157721926,-9.759999999999991,-76.06924344233805,1661.0546563035668,1661.920469020666
2020-03-10 10:00:00,1662.05,1667.41,1660.323,1661.48,12479,160,-1.0,1667.41,True,False,44.393997742622524,48.389872725495366,33.35426414024907,-11.220000000000027,-58.73832748847689,1661.4527937821401,1661.7736460137774
2020-03-10 11:00:00,1661.48,1664.42,1657.24,1658.58,10571,160,,,False,False,42.47489820812893,44.44184361917876,41.79627448447123,-18.460000000000036,-87.15262078410676,1661.4636762692842,1660.7090973425181
2020-03-10 12:00:00,1658.53,1662.05,1655.763,1662.0,9490,160,1.0,1655.763,False,True,45.468757788348526,45.819156017744206,46.21695745413941,-15.589999999999918,-77.16723110089525,1660.2902057615704,1661.1393982283455
2020-03-10 13:00:00,1662.1,1664.96,1660.69,1662.09,9501,160,,,False,False,45.54906978466672,56.9270771380179,49.06269225831358,-17.610000000000127,-26.59608657879822,1661.0141234569421,1661.4562654855636
2020-03-10 14:00:00,1662.08,1667.49,1659.63,1662.9,13407,160,-1.0,1667.49,True,False,46.31539303288558,75.15396332820247,59.300065494654824,-8.459999999999809,-0.06992882799578126,1661.4404740741652,1661.9375103237091
2020-03-10 15:00:00,1662.84,1665.94,1651.23,1653.65,15770,160,,,False,False,39.48185462170085,66.5149894037243,66.19867662331485,-12.682999999999993,-117.37187215149693,1662.0002844444991,1659.1750068824729
2020-03-10 16:00:00,1653.57,1660.59,1649.89,1658.48,15313,160,1.0,1649.89,False,True,44.118249027162534,63.09374515944006,68.25423263045558,-5.329999999999927,-107.51420063316853,1658.6281706666994,1658.9433379216487
2020-03-10 17:00:00,1658.523,1660.8,1652.35,1654.44,18194,160,-1.0,1660.8,False,False,41.27018286637906,48.19358092106825,59.26743849474417,-14.893000000000029,-99.18268940182499,1658.5861024000196,1657.4422252810991
2020-03-10 18:00:00,1654.41,1657.26,1651.25,1654.03,13510,160,1.0,1651.25,False,False,40.98104695842923,54.20362539476542,55.16365049175787,-14.720000000000027,-117.47854998939002,1656.9156614400117,1656.304816854066
2020-03-10 19:00:00,1654.01,1661.75,1653.17,1657.74,13235,160,-1.0,1661.75,True,False,44.752860131510324,58.747277627688874,53.714827981174146,-8.829999999999927,-41.31976857639664,1655.753396864007,1656.783211236044
2020-03-10 20:00:00,1657.803,1659.93,1650.89,1653.77,10874,160,,,False,False,41.68299781391052,61.113122209239144,58.02134174389778,-10.960000000000036,-90.82590547912363,1656.5732381184043,1655.778807490696
2020-03-10 21:00:00,1653.75,1653.963,1641.53,1641.9,10234,160,1.0,1641.53,False,True,34.141955333578785,45.77190706010584,55.210768965677914,-9.769999999999982,-236.5021519537184,1655.4439428710425,1651.1525383271307
2020-03-10 22:00:00,1642.13,1650.45,1642.13,1649.24,3152,160,,,False,False,41.22318259428343,37.098644074702015,47.99455778134896,-12.410000000000082,-160.00300903288894,1650.1183657226256,1650.5150255514204
2020-03-11 00:00:00,1649.5,1654.24,1649.01,1652.94,2815,160,,,False,False,44.464776250556504,47.65580221346306,43.508784449423594,-9.129999999999882,-71.14136765000409,1649.8710194335754,1651.3233503676136
2020-03-11 01:00:00,1652.94,1654.8,1650.5,1652.29,3887,160,,,False,False,44.00562369715892,74.66452017580114,53.139655487988705,-9.190000000000055,-53.62899777849714,1651.0986116601453,1651.6455669117424
2020-03-11 02:00:00,1652.19,1659.15,1650.56,1657.07,6258,160,,,False,False,48.23860263953918,88.6080217688697,70.30944805271128,-1.509999999999991,4.561910072208066,1651.5351669960871,1653.453711274495
2020-03-11 03:00:00,1657.07,1660.08,1655.31,1658.28,9636,160,-1.0,1660.08,True,False,49.28378173705167,93.67538462900482,85.64930885789187,-3.7200000000000273,51.281986459965395,1653.7491001976523,1655.0624741829965
2020-03-11 04:00:00,1658.28,1659.5,1655.66,1657.1,6759,160,,,False,False,48.26035546742526,97.74702152312871,93.34347597366771,-4.990000000000009,54.16842324713387,1655.5614601185914,1655.741649455331
2020-03-11 05:00:00,1657.1,1659.84,1655.87,1658.9,5427,160,,,False,False,49.967156518172224,97.74702152312871,96.38980922508738,-4.0,85.23976929181488,1656.1768760711548,1656.7944329702207
2020-03-11 06:00:00,1658.89,1664.27,1658.1,1662.78,5874,160,,,False,False,53.52603448317169,97.74702152312871,97.74702152312865,9.129999999999882,145.42589990406023,1657.2621256426928,1658.789621980147
2020-03-11 07:00:00,1662.78,1665.34,1661.18,1661.57,7041,160,-1.0,1665.34,False,False,52.2771896786428,97.85245614043855,97.78216639556528,3.089999999999918,139.62635408803308,1659.4692753856157,1659.7164146534315
2020-03-11 08:00:00,1661.46,1664.27,1658.28,1663.03,8195,160,1.0,1658.28,False,False,53.6814591055941,97.85245614043855,97.8173112680019,8.589999999999918,104.65185292852716,1660.2655652313695,1660.8209431022876
2020-03-11 09:00:00,1663.06,1666.56,1661.71,1662.343,8331,160,-1.0,1666.56,True,False,52.892763800757436,96.50698474048374,97.40396567378691,8.313000000000102,111.61932195199122,1661.3833391388216,1661.328295401525
2020-03-11 10:00:00,1662.303,1663.72,1656.37,1656.96,10340,160,1.0,1656.37,False,True,47.05862803648607,87.35633811308365,93.90525966466862,-0.7799999999999727,38.905021671787345,1661.751203483293,1659.87219693435
2020-03-11 11:00:00,1656.93,1661.12,1656.46,1660.45,7832,160,,,False,False,50.844274969224344,82.51625590582172,88.79319291979634,6.680000000000064,39.00428905384877,1659.8227220899757,1660.0647979562334
2020-03-11 12:00:00,1660.46,1665.07,1660.1,1665.0,7017,160,,,False,False,55.329050887422596,83.86172730577653,84.57810710822726,23.09999999999991,98.09977698347355,1660.0776332539854,1661.7098653041555
2020-03-11 13:00:00,1665.0,1668.47,1664.49,1665.97,8254,160,,,False,False,56.245553810515084,95.15991779273816,87.17930033477876,16.730000000000018,139.49632613387797,1662.0465799523913,1663.1299102027704
2020-03-11 14:00:00,1665.97,1671.19,1663.01,1665.53,12327,160,-1.0,1671.19,True,False,55.68742882315022,98.4800430988414,92.500562732452,12.589999999999918,124.37569156668759,1663.6159479714347,1663.9299401351802
2020-03-11 15:00:00,1665.55,1667.01,1658.49,1662.68,13213,160,,,False,False,52.08238149741926,83.37461895044673,92.3381932806754,10.3900000000001,37.40187619947524,1664.3895687828608,1663.5132934234534
2020-03-11 16:00:00,1662.69,1663.03,1651.88,1653.02,15962,160,,,False,False,42.12749357486548,50.041285617113395,77.29864922213382,-4.0499999999999545,-126.11711331451535,1663.7097412697165,1660.015528948969
2020-03-11 17:00:00,1652.97,1654.98,1644.16,1649.71,15886,160,,,False,False,39.35195418486497,18.22790918493872,50.54793791749958,-8.569999999999936,-213.37915593627224,1659.41384476183,1656.580352632646
2020-03-11 18:00:00,1649.763,1650.83,1642.58,1644.923,11393,160,,,False,False,35.689728261601076,6.631732200427602e-14,22.756398267350693,-12.176999999999907,-209.44546075170243,1655.553506857098,1652.694568421764
